,Unnamed: 0,date,time,type,state,location,BE
242,242,02/02/2009,07:46:46,M48,ON,nan,nan
243,243,02/02/2009,07:46:46,M49,ON,nan,nan
244,244,02/02/2009,07:46:46,M44,OFF,nan,nan
245,245,02/02/2009,07:46:47,M50,OFF,nan,nan
246,246,02/02/2009,07:46:48,M47,ON,nan,nan
247,247,02/02/2009,07:46:48,M49,OFF,nan,nan
248,248,02/02/2009,07:46:54,M47,OFF,nan,nan
249,249,02/02/2009,07:46:55,M47,OFF,nan,nan
250,250,02/02/2009,07:46:55,M48,OFF,R2_Bed_to_Toilet,end
3574,3574,03/02/2009,06:12:14,M46,ON,R2_Bed_to_Toilet,begin
3575,3575,03/02/2009,06:12:19,M48,OFF,nan,nan
3576,3576,03/02/2009,06:12:22,M47,OFF,nan,nan
3577,3577,03/02/2009,06:12:31,M48,ON,nan,nan
3578,3578,03/02/2009,06:12:31,M49,ON,nan,nan
3579,3579,03/02/2009,06:12:35,M48,OFF,nan,nan
3580,3580,03/02/2009,06:12:35,M50,ON,nan,nan
3581,3581,03/02/2009,06:12:35,M46,OFF,nan,nan
3582,3582,03/02/2009,06:12:40,M45,ON,nan,nan
3583,3583,03/02/2009,06:12:40,M49,OFF,nan,nan
3584,3584,03/02/2009,06:12:45,M50,OFF,nan,nan
3585,3585,03/02/2009,06:12:54,M45,OFF,nan,nan
3586,3586,03/02/2009,06:12:54,M50,ON,nan,nan
3587,3587,03/02/2009,06:12:54,M44,ON,nan,nan
3588,3588,03/02/2009,06:12:59,M50,OFF,nan,nan
3589,3589,03/02/2009,06:13:04,M28,ON,nan,nan
3590,3590,03/02/2009,06:13:04,M29,ON,nan,nan
3591,3591,03/02/2009,06:13:04,M43,ON,nan,nan
3592,3592,03/02/2009,06:13:07,M28,OFF,nan,nan
3593,3593,03/02/2009,06:13:07,M43,OFF,nan,nan
3594,3594,03/02/2009,06:13:07,M37,ON,nan,nan
3595,3595,03/02/2009,06:13:07,M44,OFF,nan,nan
3596,3596,03/02/2009,06:13:13,M29,OFF,nan,nan
3597,3597,03/02/2009,06:13:13,M38,ON,nan,nan
3598,3598,03/02/2009,06:13:19,M37,OFF,nan,nan
3599,3599,03/02/2009,06:13:19,M41,ON,nan,nan
3600,3600,03/02/2009,06:13:19,M38,OFF,nan,nan
3601,3601,03/02/2009,06:13:20,M39,OFF,nan,nan
3602,3602,03/02/2009,06:13:20,M40,ON,nan,nan
3603,3603,03/02/2009,06:13:31,M40,OFF,nan,nan
3604,3604,03/02/2009,06:13:38,M41,OFF,nan,nan
3605,3605,03/02/2009,06:13:50,M41,ON,nan,nan
3606,3606,03/02/2009,06:13:58,M41,OFF,nan,nan
3607,3607,03/02/2009,06:14:11,M41,ON,nan,nan
3608,3608,03/02/2009,06:14:17,M40,ON,nan,nan
3609,3609,03/02/2009,06:14:27,M40,OFF,nan,nan
3610,3610,03/02/2009,06:14:29,M39,ON,nan,nan
3611,3611,03/02/2009,06:14:29,M40,ON,nan,nan
3612,3612,03/02/2009,06:14:33,M41,OFF,nan,nan
3613,3613,03/02/2009,06:14:33,M38,ON,nan,nan
3614,3614,03/02/2009,06:14:33,M39,OFF,nan,nan
3615,3615,03/02/2009,06:14:33,M40,OFF,nan,nan
3616,3616,03/02/2009,06:14:41,M29,ON,nan,nan
3617,3617,03/02/2009,06:14:42,M37,ON,nan,nan
3618,3618,03/02/2009,06:14:48,M29,OFF,nan,nan
3619,3619,03/02/2009,06:14:48,M43,ON,nan,nan
3620,3620,03/02/2009,06:14:48,M37,OFF,nan,nan
3621,3621,03/02/2009,06:14:48,M49,ON,nan,nan
3622,3622,03/02/2009,06:14:48,M50,ON,nan,nan
3623,3623,03/02/2009,06:14:48,M38,OFF,nan,nan
3624,3624,03/02/2009,06:14:54,M43,OFF,nan,nan
3625,3625,03/02/2009,06:14:54,M47,ON,nan,nan
3626,3626,03/02/2009,06:14:54,M48,ON,nan,nan
3627,3627,03/02/2009,06:14:54,M49,OFF,nan,nan
3628,3628,03/02/2009,06:14:55,M50,OFF,nan,nan
3629,3629,03/02/2009,06:14:59,M47,OFF,nan,nan
3630,3630,03/02/2009,06:14:59,M48,OFF,nan,nan
3631,3631,03/02/2009,06:15:31,M48,ON,nan,nan
3632,3632,03/02/2009,06:15:36,M48,OFF,nan,nan
3633,3633,03/02/2009,06:18:18,M47,ON,nan,nan
3634,3634,03/02/2009,06:18:24,M47,OFF,R2_Bed_to_Toilet,end
6141,6141,04/02/2009,06:12:34,M49,ON,R2_Bed_to_Toilet,begin
6142,6142,04/02/2009,06:12:38,M47,ON,nan,nan
6143,6143,04/02/2009,06:12:38,M45,ON,nan,nan
6144,6144,04/02/2009,06:12:38,M46,ON,nan,nan
6145,6145,04/02/2009,06:12:40,M48,OFF,nan,nan
6146,6146,04/02/2009,06:12:40,M45,OFF,nan,nan
6147,6147,04/02/2009,06:12:40,M49,OFF,nan,nan
6148,6148,04/02/2009,06:12:41,M47,OFF,nan,nan
6149,6149,04/02/2009,06:12:43,M49,ON,nan,nan
6150,6150,04/02/2009,06:12:43,M50,ON,nan,nan
6151,6151,04/02/2009,06:12:44,M44,ON,nan,nan
6152,6152,04/02/2009,06:12:46,M49,OFF,nan,nan
6153,6153,04/02/2009,06:12:46,M46,OFF,nan,nan
6154,6154,04/02/2009,06:12:47,M50,OFF,nan,nan
6155,6155,04/02/2009,06:12:53,M43,ON,nan,nan
6156,6156,04/02/2009,06:12:53,M50,ON,nan,nan
6157,6157,04/02/2009,06:12:54,M28,ON,nan,nan
6158,6158,04/02/2009,06:12:54,M29,ON,nan,nan
6159,6159,04/02/2009,06:12:57,M28,OFF,nan,nan
6160,6160,04/02/2009,06:12:57,M43,OFF,nan,nan
6161,6161,04/02/2009,06:12:57,M37,ON,nan,nan
6162,6162,04/02/2009,06:12:57,M50,OFF,nan,nan
6163,6163,04/02/2009,06:12:59,M29,OFF,nan,nan
6164,6164,04/02/2009,06:13:00,M44,OFF,nan,nan
6165,6165,04/02/2009,06:13:01,M38,OFF,nan,nan
6166,6166,04/02/2009,06:13:04,M38,ON,nan,nan
6167,6167,04/02/2009,06:13:05,M39,ON,nan,nan
6168,6168,04/02/2009,06:13:07,M40,ON,nan,nan
6169,6169,04/02/2009,06:13:07,M41,ON,nan,nan
6170,6170,04/02/2009,06:13:08,M37,OFF,nan,nan
6171,6171,04/02/2009,06:13:08,M38,OFF,nan,nan
6172,6172,04/02/2009,06:13:10,M39,OFF,nan,nan
6173,6173,04/02/2009,06:13:13,M40,OFF,nan,nan
6174,6174,04/02/2009,06:13:13,M40,ON,nan,nan
6175,6175,04/02/2009,06:13:19,M41,OFF,nan,nan
6176,6176,04/02/2009,06:13:19,M40,OFF,nan,nan
6177,6177,04/02/2009,06:13:30,D14,CLOSE,nan,nan
6178,6178,04/02/2009,06:13:55,M41,ON,nan,nan
6179,6179,04/02/2009,06:13:56,M40,ON,nan,nan
6180,6180,04/02/2009,06:13:59,M40,OFF,nan,nan
6181,6181,04/02/2009,06:14:01,M40,ON,nan,nan
6182,6182,04/02/2009,06:14:10,M39,ON,nan,nan
6183,6183,04/02/2009,06:14:11,M38,ON,nan,nan
6184,6184,04/02/2009,06:14:14,M41,OFF,nan,nan
6185,6185,04/02/2009,06:14:14,M39,OFF,nan,nan
6186,6186,04/02/2009,06:14:14,M40,OFF,nan,nan
6187,6187,04/02/2009,06:14:16,M38,OFF,nan,nan
6188,6188,04/02/2009,06:14:31,M38,ON,nan,nan
6189,6189,04/02/2009,06:14:37,M37,ON,nan,nan
6190,6190,04/02/2009,06:14:44,M43,ON,nan,nan
6191,6191,04/02/2009,06:14:44,M38,OFF,nan,nan
6192,6192,04/02/2009,06:14:46,M37,OFF,nan,nan
6193,6193,04/02/2009,06:14:46,M50,ON,nan,nan
6194,6194,04/02/2009,06:14:47,M44,ON,nan,nan
6195,6195,04/02/2009,06:14:47,M43,OFF,nan,nan
6196,6196,04/02/2009,06:14:49,M49,ON,nan,nan
6197,6197,04/02/2009,06:14:49,M44,OFF,nan,nan
6198,6198,04/02/2009,06:14:49,M48,ON,nan,nan
6199,6199,04/02/2009,06:14:53,M47,ON,nan,nan
6200,6200,04/02/2009,06:14:53,M49,OFF,nan,nan
6201,6201,04/02/2009,06:14:53,M50,OFF,nan,nan
6202,6202,04/02/2009,06:14:55,M47,OFF,nan,nan
6203,6203,04/02/2009,06:14:56,M48,OFF,nan,nan
6204,6204,04/02/2009,06:15:01,M48,ON,nan,nan
6205,6205,04/02/2009,06:15:07,M48,OFF,nan,nan
6206,6206,04/02/2009,06:16:07,M47,ON,nan,nan
6207,6207,04/02/2009,06:16:07,M48,ON,nan,nan
6208,6208,04/02/2009,06:16:09,M47,OFF,nan,nan
6209,6209,04/02/2009,06:16:09,M48,OFF,nan,nan
6210,6210,04/02/2009,06:16:42,M48,ON,R2_Bed_to_Toilet,end
9724,9724,05/02/2009,08:01:12,M49,ON,R2_Bed_to_Toilet,begin
9725,9725,05/02/2009,08:01:16,M47,OFF,nan,nan
9726,9726,05/02/2009,08:01:16,M46,OFF,nan,nan
9727,9727,05/02/2009,08:01:20,M50,ON,nan,nan
9728,9728,05/02/2009,08:01:24,M48,OFF,nan,nan
9729,9729,05/02/2009,08:01:24,M49,OFF,nan,nan
9730,9730,05/02/2009,08:01:25,M44,ON,nan,nan
9731,9731,05/02/2009,08:01:29,M50,OFF,nan,nan
9732,9732,05/02/2009,08:01:29,M44,OFF,nan,nan
9733,9733,05/02/2009,08:01:34,M43,ON,nan,nan
9734,9734,05/02/2009,08:01:37,M44,ON,nan,nan
9735,9735,05/02/2009,08:01:41,M43,OFF,nan,nan
9736,9736,05/02/2009,08:01:44,M43,ON,nan,nan
9737,9737,05/02/2009,08:01:45,M43,OFF,nan,nan
9738,9738,05/02/2009,08:01:53,M43,ON,nan,nan
9739,9739,05/02/2009,08:01:56,M43,ON,nan,nan
9740,9740,05/02/2009,08:02:01,M29,OFF,nan,nan
9741,9741,05/02/2009,08:02:01,M37,ON,nan,nan
9742,9742,05/02/2009,08:02:02,M38,ON,nan,nan
9743,9743,05/02/2009,08:02:02,M44,OFF,nan,nan
9744,9744,05/02/2009,08:02:06,M43,OFF,nan,nan
9745,9745,05/02/2009,08:02:06,M39,ON,nan,nan
9746,9746,05/02/2009,08:02:10,M37,OFF,nan,nan
9747,9747,05/02/2009,08:02:11,M41,ON,nan,nan
9748,9748,05/02/2009,08:02:11,M38,OFF,nan,nan
9749,9749,05/02/2009,08:02:11,M40,ON,nan,nan
9750,9750,05/02/2009,08:02:15,M39,OFF,nan,nan
9751,9751,05/02/2009,08:02:20,M41,OFF,nan,nan
9752,9752,05/02/2009,08:02:20,M40,OFF,nan,nan
9753,9753,05/02/2009,08:02:51,M41,ON,nan,nan
9754,9754,05/02/2009,08:02:55,M40,ON,nan,nan
9755,9755,05/02/2009,08:02:58,M40,OFF,nan,nan
9756,9756,05/02/2009,08:03:00,M40,ON,nan,nan
9757,9757,05/02/2009,08:03:05,M38,ON,nan,nan
9758,9758,05/02/2009,08:03:05,M39,ON,nan,nan
9759,9759,05/02/2009,08:03:08,M37,ON,nan,nan
9760,9760,05/02/2009,08:03:08,M41,OFF,nan,nan
9761,9761,05/02/2009,08:03:08,M39,OFF,nan,nan
9762,9762,05/02/2009,08:03:08,M40,OFF,nan,nan
9763,9763,05/02/2009,08:03:15,M28,ON,nan,nan
9764,9764,05/02/2009,08:03:15,M29,ON,nan,nan
9765,9765,05/02/2009,08:03:15,M43,ON,nan,nan
9766,9766,05/02/2009,08:03:15,M37,OFF,nan,nan
9767,9767,05/02/2009,08:03:15,M50,ON,nan,nan
9768,9768,05/02/2009,08:03:16,M38,OFF,nan,nan
9769,9769,05/02/2009,08:03:16,M44,ON,nan,nan
9770,9770,05/02/2009,08:03:19,M28,OFF,nan,nan
9771,9771,05/02/2009,08:03:19,M29,OFF,nan,nan
9772,9772,05/02/2009,08:03:19,M43,OFF,nan,nan
9773,9773,05/02/2009,08:03:20,M48,ON,nan,nan
9774,9774,05/02/2009,08:03:20,M49,ON,nan,nan
9775,9775,05/02/2009,08:03:20,M50,OFF,nan,nan
9776,9776,05/02/2009,08:03:20,M44,OFF,nan,nan
9777,9777,05/02/2009,08:03:25,M48,OFF,nan,nan
9778,9778,05/02/2009,08:03:34,M48,ON,nan,nan
9779,9779,05/02/2009,08:03:41,M47,ON,nan,nan
9780,9780,05/02/2009,08:03:45,M48,OFF,R2_Bed_to_Toilet,end
13488,13488,06/02/2009,08:25:09,M48,ON,R2_Bed_to_Toilet,begin
13489,13489,06/02/2009,08:25:09,M49,ON,nan,nan
13490,13490,06/02/2009,08:25:09,M21,ON,Meal_Preparation,end
13491,13491,06/02/2009,08:25:17,M46,OFF,nan,nan
13492,13492,06/02/2009,08:25:38,M50,ON,nan,nan
13493,13493,06/02/2009,08:25:38,M44,ON,nan,nan
13494,13494,06/02/2009,08:25:43,M43,ON,nan,nan
13495,13495,06/02/2009,08:25:43,M48,OFF,nan,nan
13496,13496,06/02/2009,08:25:44,M42,ON,nan,nan
13497,13497,06/02/2009,08:25:44,M49,OFF,nan,nan
13498,13498,06/02/2009,08:25:47,M43,OFF,nan,nan
13499,13499,06/02/2009,08:25:47,M37,ON,nan,nan
13500,13500,06/02/2009,08:25:47,M42,OFF,nan,nan
13501,13501,06/02/2009,08:25:48,M50,OFF,nan,nan
13502,13502,06/02/2009,08:25:48,M38,ON,nan,nan
13503,13503,06/02/2009,08:25:48,M44,OFF,nan,nan
13504,13504,06/02/2009,08:25:58,M37,OFF,nan,nan
13505,13505,06/02/2009,08:25:59,M39,ON,nan,nan
13506,13506,06/02/2009,08:25:59,M40,ON,nan,nan
13507,13507,06/02/2009,08:26:03,M41,ON,nan,nan
13508,13508,06/02/2009,08:26:03,M38,OFF,nan,nan
13509,13509,06/02/2009,08:26:03,M39,OFF,nan,nan
13510,13510,06/02/2009,08:26:09,M40,OFF,nan,nan
13511,13511,06/02/2009,08:26:19,M41,OFF,nan,nan
13512,13512,06/02/2009,08:26:49,M41,ON,nan,nan
13513,13513,06/02/2009,08:27:04,M40,ON,nan,nan
13514,13514,06/02/2009,08:27:09,M41,OFF,nan,nan
13515,13515,06/02/2009,08:27:09,M38,ON,nan,nan
13516,13516,06/02/2009,08:27:13,M40,OFF,nan,nan
13517,13517,06/02/2009,08:27:17,M37,ON,nan,nan
13518,13518,06/02/2009,08:27:21,M43,ON,nan,nan
13519,13519,06/02/2009,08:27:22,M42,ON,nan,nan
13520,13520,06/02/2009,08:27:28,M43,OFF,nan,nan
13521,13521,06/02/2009,08:27:28,M37,OFF,nan,nan
13522,13522,06/02/2009,08:27:28,M42,OFF,nan,nan
13523,13523,06/02/2009,08:27:28,M50,ON,R2_Bed_to_Toilet,end
18263,18263,09/02/2009,07:26:39,M48,ON,R2_Bed_to_Toilet,begin
18264,18264,09/02/2009,07:26:47,M47,ON,nan,nan
18265,18265,09/02/2009,07:26:50,M49,ON,nan,nan
18266,18266,09/02/2009,07:26:53,M48,OFF,nan,nan
18267,18267,09/02/2009,07:26:53,M49,OFF,nan,nan
18268,18268,09/02/2009,07:26:53,M50,ON,nan,nan
18269,18269,09/02/2009,07:26:53,M44,ON,nan,nan
18270,18270,09/02/2009,07:26:54,M47,OFF,nan,nan
18271,18271,09/02/2009,07:26:56,M50,OFF,nan,nan
18272,18272,09/02/2009,07:26:58,M43,ON,nan,nan
18273,18273,09/02/2009,07:26:58,M42,ON,nan,nan
18274,18274,09/02/2009,07:26:59,M28,ON,nan,nan
18275,18275,09/02/2009,07:26:59,M29,ON,nan,nan
18276,18276,09/02/2009,07:27:00,M42,OFF,nan,nan
18277,18277,09/02/2009,07:27:03,M28,OFF,nan,nan
18278,18278,09/02/2009,07:27:03,M29,OFF,nan,nan
18279,18279,09/02/2009,07:27:03,M43,OFF,nan,nan
18280,18280,09/02/2009,07:27:04,M37,ON,nan,nan
18281,18281,09/02/2009,07:27:04,L11,ON,nan,nan
18282,18282,09/02/2009,07:27:04,M38,ON,nan,nan
18283,18283,09/02/2009,07:27:04,M44,OFF,nan,nan
18284,18284,09/02/2009,07:27:09,M38,OFF,nan,nan
18285,18285,09/02/2009,07:27:10,M38,ON,nan,nan
18286,18286,09/02/2009,07:27:19,M37,OFF,nan,nan
18287,18287,09/02/2009,07:27:20,M41,ON,nan,nan
18288,18288,09/02/2009,07:27:20,M39,ON,nan,nan
18289,18289,09/02/2009,07:27:20,M40,ON,nan,nan
18290,18290,09/02/2009,07:27:23,M38,OFF,nan,nan
18291,18291,09/02/2009,07:27:23,M39,OFF,nan,nan
18292,18292,09/02/2009,07:27:25,M40,OFF,nan,nan
18293,18293,09/02/2009,07:27:27,M40,ON,nan,nan
18294,18294,09/02/2009,07:27:33,M40,OFF,nan,nan
18295,18295,09/02/2009,07:27:37,M41,OFF,nan,nan
18296,18296,09/02/2009,07:28:07,M41,ON,nan,nan
18297,18297,09/02/2009,07:28:12,M40,ON,nan,nan
18298,18298,09/02/2009,07:28:26,M39,ON,nan,nan
18299,18299,09/02/2009,07:28:27,M38,ON,nan,nan
18300,18300,09/02/2009,07:28:29,M41,OFF,nan,nan
18301,18301,09/02/2009,07:28:29,M39,OFF,nan,nan
18302,18302,09/02/2009,07:28:29,M37,ON,nan,nan
18303,18303,09/02/2009,07:28:30,M40,OFF,nan,nan
18304,18304,09/02/2009,07:28:36,M29,ON,nan,nan
18305,18305,09/02/2009,07:28:36,M43,ON,nan,nan
18306,18306,09/02/2009,07:28:36,M42,ON,nan,nan
18307,18307,09/02/2009,07:28:36,M38,OFF,nan,nan
18308,18308,09/02/2009,07:28:37,M29,OFF,nan,nan
18309,18309,09/02/2009,07:28:37,M37,OFF,nan,nan
18310,18310,09/02/2009,07:28:40,M28,ON,nan,nan
18311,18311,09/02/2009,07:28:40,M29,ON,nan,nan
18312,18312,09/02/2009,07:28:40,M42,OFF,nan,nan
18313,18313,09/02/2009,07:28:42,M28,OFF,nan,nan
18314,18314,09/02/2009,07:28:43,M29,OFF,nan,nan
18315,18315,09/02/2009,07:28:43,M50,ON,nan,nan
18316,18316,09/02/2009,07:28:43,M44,ON,nan,nan
18317,18317,09/02/2009,07:28:49,M43,OFF,nan,nan
18318,18318,09/02/2009,07:28:52,M49,ON,nan,nan
18319,18319,09/02/2009,07:28:55,M44,OFF,nan,nan
18320,18320,09/02/2009,07:28:55,M50,OFF,nan,nan
18321,18321,09/02/2009,07:29:04,M48,ON,nan,nan
18322,18322,09/02/2009,07:29:04,M48,OFF,nan,nan
18323,18323,09/02/2009,07:29:10,M49,OFF,nan,nan
18324,18324,09/02/2009,07:29:10,M49,ON,nan,nan
18325,18325,09/02/2009,07:29:18,M48,ON,R2_Bed_to_Toilet,end
18521,18521,09/02/2009,09:33:48,M48,ON,R2_Bed_to_Toilet,begin
18522,18522,09/02/2009,09:33:49,M47,ON,nan,nan
18523,18523,09/02/2009,09:33:52,M49,ON,nan,nan
18524,18524,09/02/2009,09:33:53,M46,OFF,nan,nan
18525,18525,09/02/2009,09:33:54,M47,OFF,nan,nan
18526,18526,09/02/2009,09:33:57,M49,OFF,nan,nan
18527,18527,09/02/2009,09:34:00,M48,OFF,nan,nan
18528,18528,09/02/2009,09:34:03,M48,ON,nan,nan
18529,18529,09/02/2009,09:34:03,M49,ON,nan,nan
18530,18530,09/02/2009,09:34:06,M50,ON,nan,nan
18531,18531,09/02/2009,09:34:07,M44,ON,nan,nan
18532,18532,09/02/2009,09:34:09,M43,ON,nan,nan
18533,18533,09/02/2009,09:34:09,M48,OFF,nan,nan
18534,18534,09/02/2009,09:34:10,M49,OFF,nan,nan
18535,18535,09/02/2009,09:34:10,M28,ON,nan,nan
18536,18536,09/02/2009,09:34:10,M42,ON,nan,nan
18537,18537,09/02/2009,09:34:11,M29,ON,nan,nan
18538,18538,09/02/2009,09:34:12,M28,OFF,nan,nan
18539,18539,09/02/2009,09:34:13,M43,OFF,nan,nan
18540,18540,09/02/2009,09:34:13,M37,ON,nan,nan
18541,18541,09/02/2009,09:34:13,M42,OFF,nan,nan
18542,18542,09/02/2009,09:34:13,M50,OFF,nan,nan
18543,18543,09/02/2009,09:34:13,M44,OFF,nan,nan
18544,18544,09/02/2009,09:34:15,M29,OFF,nan,nan
18545,18545,09/02/2009,09:34:15,M38,ON,nan,nan
18546,18546,09/02/2009,09:34:18,M37,OFF,nan,nan
18547,18547,09/02/2009,09:34:18,M37,ON,nan,nan
18548,18548,09/02/2009,09:34:24,M39,ON,nan,nan
18549,18549,09/02/2009,09:34:24,M40,ON,nan,nan
18550,18550,09/02/2009,09:34:24,M41,ON,nan,nan
18551,18551,09/02/2009,09:34:25,M37,OFF,nan,nan
18552,18552,09/02/2009,09:34:26,M38,OFF,nan,nan
18553,18553,09/02/2009,09:34:28,M39,OFF,nan,nan
18554,18554,09/02/2009,09:34:30,M40,OFF,nan,nan
18555,18555,09/02/2009,09:34:36,M41,OFF,nan,nan
18556,18556,09/02/2009,09:35:00,M41,ON,nan,nan
18557,18557,09/02/2009,09:35:04,M41,OFF,nan,nan
18558,18558,09/02/2009,09:35:18,M41,ON,nan,nan
18559,18559,09/02/2009,09:35:21,M41,OFF,nan,nan
18560,18560,09/02/2009,09:35:22,M41,ON,nan,nan
18561,18561,09/02/2009,09:35:27,M41,OFF,nan,nan
18562,18562,09/02/2009,09:35:34,M41,ON,nan,nan
18563,18563,09/02/2009,09:35:40,M41,OFF,nan,nan
18564,18564,09/02/2009,09:35:41,M41,ON,nan,nan
18565,18565,09/02/2009,09:35:41,M41,OFF,nan,nan
18566,18566,09/02/2009,09:35:45,M41,ON,nan,nan
18567,18567,09/02/2009,09:35:47,M41,OFF,nan,nan
18568,18568,09/02/2009,09:35:54,M41,ON,nan,nan
18569,18569,09/02/2009,09:35:59,M41,OFF,nan,nan
18570,18570,09/02/2009,09:36:19,M41,ON,nan,nan
18571,18571,09/02/2009,09:36:23,M41,OFF,nan,nan
18572,18572,09/02/2009,09:36:26,M41,ON,nan,nan
18573,18573,09/02/2009,09:36:35,M41,OFF,nan,nan
18574,18574,09/02/2009,09:36:38,M41,ON,nan,nan
18575,18575,09/02/2009,09:36:45,M40,ON,nan,nan
18576,18576,09/02/2009,09:36:47,M39,ON,nan,nan
18577,18577,09/02/2009,09:36:48,M38,ON,nan,nan
18578,18578,09/02/2009,09:36:50,M41,OFF,nan,nan
18579,18579,09/02/2009,09:36:50,M39,OFF,nan,nan
18580,18580,09/02/2009,09:36:51,M40,OFF,nan,nan
18581,18581,09/02/2009,09:36:53,M38,OFF,nan,nan
18582,18582,09/02/2009,09:37:10,M38,ON,nan,nan
18583,18583,09/02/2009,09:37:12,M37,ON,nan,nan
18584,18584,09/02/2009,09:37:14,M37,OFF,nan,nan
18585,18585,09/02/2009,09:37:17,M37,ON,nan,nan
18586,18586,09/02/2009,09:37:23,M29,ON,nan,nan
18587,18587,09/02/2009,09:37:24,M28,ON,nan,nan
18588,18588,09/02/2009,09:37:24,M37,OFF,nan,nan
18589,18589,09/02/2009,09:37:24,M42,ON,nan,nan
18590,18590,09/02/2009,09:37:26,M43,ON,nan,nan
18591,18591,09/02/2009,09:37:26,M50,ON,nan,nan
18592,18592,09/02/2009,09:37:26,M38,OFF,nan,nan
18593,18593,09/02/2009,09:37:26,M44,ON,nan,nan
18594,18594,09/02/2009,09:37:26,M29,OFF,nan,nan
18595,18595,09/02/2009,09:37:27,M42,OFF,nan,nan
18596,18596,09/02/2009,09:37:27,M28,OFF,nan,nan
18597,18597,09/02/2009,09:37:27,M49,ON,nan,nan
18598,18598,09/02/2009,09:37:28,M43,OFF,nan,nan
