,Unnamed: 0,date,time,type,state,location,BE
3658,3658,03/02/2009,06:34:05,M37,OFF,nan,nan
3659,3659,03/02/2009,06:34:06,M39,ON,nan,nan
3660,3660,03/02/2009,06:34:06,M40,ON,nan,nan
3661,3661,03/02/2009,06:34:11,M38,OFF,nan,nan
3662,3662,03/02/2009,06:34:16,M38,ON,nan,nan
3663,3663,03/02/2009,06:34:21,M39,OFF,nan,nan
3664,3664,03/02/2009,06:34:21,M40,OFF,nan,nan
3665,3665,03/02/2009,06:34:31,M39,ON,nan,nan
3666,3666,03/02/2009,06:34:31,M40,ON,nan,nan
3667,3667,03/02/2009,06:34:35,M38,OFF,nan,nan
3668,3668,03/02/2009,06:34:39,M39,OFF,nan,nan
3669,3669,03/02/2009,06:34:39,M40,OFF,nan,nan
3670,3670,03/02/2009,06:34:43,M40,ON,nan,nan
3671,3671,03/02/2009,06:34:48,M39,ON,nan,nan
3672,3672,03/02/2009,06:34:52,M39,OFF,nan,nan
3673,3673,03/02/2009,06:34:52,M40,OFF,nan,nan
3674,3674,03/02/2009,06:50:25,M39,ON,nan,nan
3675,3675,03/02/2009,06:50:29,M39,OFF,nan,nan
3676,3676,03/02/2009,06:50:51,M39,ON,nan,nan
3677,3677,03/02/2009,06:50:53,M39,OFF,nan,nan
3678,3678,03/02/2009,06:50:58,M39,ON,nan,nan
3679,3679,03/02/2009,06:51:02,M39,OFF,nan,nan
3680,3680,03/02/2009,06:51:30,M39,ON,nan,nan
3681,3681,03/02/2009,06:51:38,M39,OFF,nan,nan
3682,3682,03/02/2009,06:51:57,M39,ON,nan,nan
3683,3683,03/02/2009,06:51:57,M40,ON,nan,nan
3684,3684,03/02/2009,06:52:02,M40,OFF,nan,nan
3685,3685,03/02/2009,06:52:05,M40,ON,nan,nan
3686,3686,03/02/2009,06:52:14,M39,OFF,nan,nan
3687,3687,03/02/2009,06:52:14,M40,OFF,nan,nan
3688,3688,03/02/2009,06:52:51,M39,ON,nan,nan
3689,3689,03/02/2009,06:52:51,M40,ON,nan,nan
3690,3690,03/02/2009,06:52:56,M40,OFF,nan,nan
3691,3691,03/02/2009,06:53:06,M40,ON,nan,nan
3692,3692,03/02/2009,06:53:20,M39,OFF,nan,nan
3693,3693,03/02/2009,06:53:30,M39,ON,nan,nan
3694,3694,03/02/2009,06:53:36,M38,ON,nan,nan
3695,3695,03/02/2009,06:53:36,M39,OFF,nan,nan
3696,3696,03/02/2009,06:53:36,M40,OFF,nan,nan
3697,3697,03/02/2009,06:54:20,M37,ON,nan,nan
3698,3698,03/02/2009,06:54:25,M38,OFF,nan,nan
3699,3699,03/02/2009,06:54:38,M38,OFF,nan,nan
3700,3700,03/02/2009,06:54:42,M37,OFF,nan,nan
3701,3701,03/02/2009,06:54:47,M38,ON,nan,nan
3702,3702,03/02/2009,06:55:22,M38,OFF,nan,nan
3703,3703,03/02/2009,06:55:35,M38,ON,nan,nan
3704,3704,03/02/2009,06:55:40,M38,OFF,nan,nan
3705,3705,03/02/2009,06:55:44,M38,ON,nan,nan
3706,3706,03/02/2009,06:56:13,M37,ON,nan,nan
3707,3707,03/02/2009,06:56:17,M37,OFF,nan,nan
3708,3708,03/02/2009,06:56:18,M38,OFF,nan,nan
3709,3709,03/02/2009,06:57:22,M38,ON,nan,nan
3710,3710,03/02/2009,06:57:27,M38,OFF,nan,nan
3711,3711,03/02/2009,06:57:30,M38,ON,nan,nan
3712,3712,03/02/2009,06:57:40,M39,ON,nan,nan
3713,3713,03/02/2009,06:57:48,M38,OFF,nan,nan
3714,3714,03/02/2009,06:57:53,M38,ON,nan,nan
3715,3715,03/02/2009,06:57:56,M39,OFF,nan,nan
3716,3716,03/02/2009,06:58:27,M39,ON,nan,nan
3717,3717,03/02/2009,06:58:32,M40,ON,nan,nan
3718,3718,03/02/2009,06:58:36,M38,OFF,nan,nan
3719,3719,03/02/2009,06:58:40,M38,ON,nan,nan
3720,3720,03/02/2009,06:58:40,M39,OFF,nan,nan
3721,3721,03/02/2009,06:58:41,M40,OFF,nan,nan
3722,3722,03/02/2009,06:59:19,M37,ON,nan,nan
3723,3723,03/02/2009,06:59:24,M38,OFF,nan,nan
3724,3724,03/02/2009,06:59:29,M38,ON,nan,nan
3725,3725,03/02/2009,06:59:32,M37,OFF,nan,nan
3726,3726,03/02/2009,06:59:46,M38,OFF,nan,nan
3727,3727,03/02/2009,06:59:51,M38,ON,nan,nan
3728,3728,03/02/2009,07:00:14,M39,ON,nan,nan
3729,3729,03/02/2009,07:00:21,M39,OFF,nan,nan
3730,3730,03/02/2009,07:00:36,M38,OFF,nan,nan
3731,3731,03/02/2009,07:00:41,M38,ON,nan,nan
3732,3732,03/02/2009,07:00:50,M39,ON,nan,nan
3733,3733,03/02/2009,07:00:54,M38,OFF,nan,nan
3734,3734,03/02/2009,07:01:01,M38,ON,nan,nan
3735,3735,03/02/2009,07:01:05,M39,OFF,nan,nan
3736,3736,03/02/2009,07:01:16,M38,OFF,nan,nan
3737,3737,03/02/2009,07:01:21,M37,ON,nan,nan
3738,3738,03/02/2009,07:01:21,M38,ON,nan,nan
3739,3739,03/02/2009,07:01:25,M37,OFF,nan,nan
3740,3740,03/02/2009,07:01:34,M37,ON,nan,nan
3741,3741,03/02/2009,07:01:53,M37,OFF,nan,nan
3742,3742,03/02/2009,07:01:53,M38,OFF,nan,nan
3743,3743,03/02/2009,07:01:58,M38,ON,nan,nan
3744,3744,03/02/2009,07:02:18,M37,ON,nan,nan
3745,3745,03/02/2009,07:02:27,M37,OFF,nan,nan
3746,3746,03/02/2009,07:02:27,M38,OFF,nan,nan
3747,3747,03/02/2009,07:02:31,M38,ON,nan,nan
3748,3748,03/02/2009,07:03:11,M37,ON,nan,nan
3749,3749,03/02/2009,07:03:19,M37,OFF,nan,nan
3750,3750,03/02/2009,07:03:19,M38,OFF,nan,nan
3751,3751,03/02/2009,07:03:23,M37,ON,nan,nan
3752,3752,03/02/2009,07:03:24,M38,ON,nan,nan
3753,3753,03/02/2009,07:03:27,M37,OFF,nan,nan
3754,3754,03/02/2009,07:03:32,M37,ON,nan,nan
3755,3755,03/02/2009,07:03:37,M38,OFF,nan,nan
3756,3756,03/02/2009,07:03:53,M38,ON,nan,nan
3757,3757,03/02/2009,07:03:56,M38,OFF,nan,nan
3758,3758,03/02/2009,07:04:07,M37,OFF,nan,nan
3759,3759,03/02/2009,07:04:31,M37,ON,nan,nan
3760,3760,03/02/2009,07:04:40,M37,OFF,nan,nan
3761,3761,03/02/2009,07:05:58,M37,ON,nan,nan
3762,3762,03/02/2009,07:06:02,M37,OFF,nan,nan
3763,3763,03/02/2009,07:06:38,M37,ON,nan,nan
3764,3764,03/02/2009,07:06:41,M37,OFF,nan,nan
3765,3765,03/02/2009,07:06:51,M37,ON,nan,nan
3766,3766,03/02/2009,07:06:51,M38,ON,nan,nan
3767,3767,03/02/2009,07:07:01,M37,OFF,nan,nan
3768,3768,03/02/2009,07:07:01,M38,OFF,nan,nan
3769,3769,03/02/2009,07:07:02,M39,OFF,nan,nan
3770,3770,03/02/2009,07:07:02,M40,ON,nan,nan
3771,3771,03/02/2009,07:07:05,M38,ON,nan,nan
3772,3772,03/02/2009,07:07:05,M39,ON,nan,nan
3773,3773,03/02/2009,07:07:09,M39,OFF,nan,nan
3774,3774,03/02/2009,07:07:09,M40,OFF,nan,nan
3775,3775,03/02/2009,07:07:30,M37,ON,nan,nan
3776,3776,03/02/2009,07:07:35,M38,OFF,nan,nan
3777,3777,03/02/2009,07:07:40,M29,ON,nan,nan
3778,3778,03/02/2009,07:07:44,M29,OFF,nan,nan
3779,3779,03/02/2009,07:07:44,M43,ON,nan,nan
3780,3780,03/02/2009,07:07:44,M37,OFF,nan,nan
3781,3781,03/02/2009,07:07:45,M44,ON,nan,nan
3782,3782,03/02/2009,07:07:49,M43,OFF,nan,nan
3783,3783,03/02/2009,07:07:49,M50,ON,nan,nan
3784,3784,03/02/2009,07:07:53,M48,ON,nan,nan
3785,3785,03/02/2009,07:07:54,M49,ON,nan,nan
3786,3786,03/02/2009,07:07:54,M44,OFF,R2_Personal_Hygiene,end
6211,6211,04/02/2009,06:17:30,M48,ON,R2_Personal_Hygiene,begin
6212,6212,04/02/2009,06:17:31,M48,OFF,nan,nan
6213,6213,04/02/2009,06:17:31,M47,OFF,nan,nan
6214,6214,04/02/2009,06:17:33,M48,ON,nan,nan
6215,6215,04/02/2009,06:17:33,M49,ON,nan,nan
6216,6216,04/02/2009,06:17:34,M50,ON,nan,nan
6217,6217,04/02/2009,06:17:34,M44,ON,nan,nan
6218,6218,04/02/2009,06:17:37,M48,OFF,nan,nan
6219,6219,04/02/2009,06:17:37,M49,OFF,nan,nan
6220,6220,04/02/2009,06:17:39,M43,ON,nan,nan
6221,6221,04/02/2009,06:17:40,M29,ON,nan,nan
6222,6222,04/02/2009,06:17:42,M43,OFF,nan,nan
6223,6223,04/02/2009,06:17:43,M37,ON,nan,nan
6224,6224,04/02/2009,06:17:43,M50,OFF,nan,nan
6225,6225,04/02/2009,06:17:43,M44,OFF,nan,nan
6226,6226,04/02/2009,06:17:43,M29,OFF,nan,nan
6227,6227,04/02/2009,06:17:44,M38,ON,nan,nan
6228,6228,04/02/2009,06:17:48,M38,OFF,nan,nan
6229,6229,04/02/2009,06:17:51,M38,ON,nan,nan
6230,6230,04/02/2009,06:17:54,M37,OFF,nan,nan
6231,6231,04/02/2009,06:17:54,M39,ON,nan,nan
6232,6232,04/02/2009,06:17:58,M38,OFF,nan,nan
6233,6233,04/02/2009,06:18:00,M39,OFF,nan,nan
6234,6234,04/02/2009,06:18:00,M40,ON,nan,nan
6235,6235,04/02/2009,06:18:06,M39,ON,nan,nan
6236,6236,04/02/2009,06:18:09,M38,ON,nan,nan
6237,6237,04/02/2009,06:18:12,M37,ON,nan,nan
6238,6238,04/02/2009,06:18:12,M39,OFF,nan,nan
6239,6239,04/02/2009,06:18:12,M40,OFF,nan,nan
6240,6240,04/02/2009,06:18:15,M37,OFF,nan,nan
6241,6241,04/02/2009,06:18:20,M37,ON,nan,nan
6242,6242,04/02/2009,06:18:25,M39,ON,nan,nan
6243,6243,04/02/2009,06:18:27,M37,OFF,nan,nan
6244,6244,04/02/2009,06:18:27,M40,ON,nan,nan
6245,6245,04/02/2009,06:18:30,M38,OFF,nan,nan
6246,6246,04/02/2009,06:18:31,M39,OFF,nan,nan
6247,6247,04/02/2009,06:18:33,M40,OFF,nan,nan
6248,6248,04/02/2009,06:18:46,M39,ON,nan,nan
6249,6249,04/02/2009,06:18:48,M40,ON,nan,nan
6250,6250,04/02/2009,06:18:51,M40,OFF,nan,nan
6251,6251,04/02/2009,06:18:54,M39,OFF,nan,nan
6252,6252,04/02/2009,06:32:01,M39,ON,nan,nan
6253,6253,04/02/2009,06:32:05,M39,OFF,nan,nan
6254,6254,04/02/2009,06:32:18,M39,ON,nan,nan
6255,6255,04/02/2009,06:32:20,M39,OFF,nan,nan
6256,6256,04/02/2009,06:32:38,M39,ON,nan,nan
6257,6257,04/02/2009,06:32:42,M39,OFF,nan,nan
6258,6258,04/02/2009,06:32:48,M39,ON,nan,nan
6259,6259,04/02/2009,06:32:53,M39,OFF,nan,nan
6260,6260,04/02/2009,06:33:24,M39,ON,nan,nan
6261,6261,04/02/2009,06:33:50,M39,OFF,nan,nan
6262,6262,04/02/2009,06:33:51,M39,ON,nan,nan
6263,6263,04/02/2009,06:33:56,M39,OFF,nan,nan
6264,6264,04/02/2009,06:33:57,M39,ON,nan,nan
6265,6265,04/02/2009,06:34:01,M40,ON,nan,nan
6266,6266,04/02/2009,06:34:07,M39,OFF,nan,nan
6267,6267,04/02/2009,06:34:07,M40,OFF,nan,nan
6268,6268,04/02/2009,06:34:11,M40,ON,nan,nan
6269,6269,04/02/2009,06:34:12,M39,ON,nan,nan
6270,6270,04/02/2009,06:34:14,M40,OFF,nan,nan
6271,6271,04/02/2009,06:34:18,M39,OFF,nan,nan
6272,6272,04/02/2009,06:34:36,M39,ON,nan,nan
6273,6273,04/02/2009,06:34:36,M40,ON,nan,nan
6274,6274,04/02/2009,06:34:42,M39,OFF,nan,nan
6275,6275,04/02/2009,06:34:45,M39,ON,nan,nan
6276,6276,04/02/2009,06:34:48,M38,ON,nan,nan
6277,6277,04/02/2009,06:34:51,M40,OFF,nan,nan
6278,6278,04/02/2009,06:34:51,M39,OFF,nan,nan
6279,6279,04/02/2009,06:35:16,M38,OFF,nan,nan
6280,6280,04/02/2009,06:35:18,M38,ON,nan,nan
6281,6281,04/02/2009,06:36:00,M38,OFF,nan,nan
6282,6282,04/02/2009,06:36:01,M38,ON,nan,nan
6283,6283,04/02/2009,06:36:07,M38,OFF,nan,nan
6284,6284,04/02/2009,06:36:13,M38,ON,nan,nan
6285,6285,04/02/2009,06:36:16,M38,OFF,nan,nan
6286,6286,04/02/2009,06:36:19,M38,ON,nan,nan
6287,6287,04/02/2009,06:36:21,M38,OFF,nan,nan
6288,6288,04/02/2009,06:36:25,M38,ON,nan,nan
6289,6289,04/02/2009,06:36:28,M38,OFF,nan,nan
6290,6290,04/02/2009,06:36:29,M38,ON,nan,nan
6291,6291,04/02/2009,06:36:38,M38,OFF,nan,nan
6292,6292,04/02/2009,06:36:43,M38,ON,nan,nan
6293,6293,04/02/2009,06:36:45,M38,OFF,nan,nan
6294,6294,04/02/2009,06:36:47,M38,ON,nan,nan
6295,6295,04/02/2009,06:36:54,M38,OFF,nan,nan
6296,6296,04/02/2009,06:36:54,M38,ON,nan,nan
6297,6297,04/02/2009,06:36:57,AD1-A,2.82426,nan,nan
6298,6298,04/02/2009,06:37:03,AD1-A,2.80371,nan,nan
6299,6299,04/02/2009,06:37:08,M38,OFF,nan,nan
6300,6300,04/02/2009,06:37:09,M38,ON,nan,nan
6301,6301,04/02/2009,06:37:24,M38,OFF,nan,nan
6302,6302,04/02/2009,06:37:24,M38,ON,nan,nan
6303,6303,04/02/2009,06:37:27,M38,OFF,nan,nan
6304,6304,04/02/2009,06:37:39,M38,ON,nan,nan
6305,6305,04/02/2009,06:37:41,M38,OFF,nan,nan
6306,6306,04/02/2009,06:37:44,M38,ON,nan,nan
6307,6307,04/02/2009,06:37:46,M38,OFF,nan,nan
6308,6308,04/02/2009,06:37:53,M38,ON,nan,nan
6309,6309,04/02/2009,06:37:56,M38,OFF,nan,nan
6310,6310,04/02/2009,06:37:57,M38,ON,nan,nan
6311,6311,04/02/2009,06:38:03,M38,OFF,nan,nan
6312,6312,04/02/2009,06:38:08,M38,ON,nan,nan
6313,6313,04/02/2009,06:38:12,M38,OFF,nan,nan
6314,6314,04/02/2009,06:38:15,M38,ON,nan,nan
6315,6315,04/02/2009,06:38:19,M38,OFF,nan,nan
6316,6316,04/02/2009,06:38:20,M38,ON,nan,nan
6317,6317,04/02/2009,06:38:31,M38,OFF,nan,nan
6318,6318,04/02/2009,06:38:35,M38,ON,nan,nan
6319,6319,04/02/2009,06:38:38,M38,OFF,nan,nan
6320,6320,04/02/2009,06:38:39,M38,ON,nan,nan
6321,6321,04/02/2009,06:38:48,M38,OFF,nan,nan
6322,6322,04/02/2009,06:38:51,M38,ON,nan,nan
