,Unnamed: 0,date,time,type,state,location,BE
15787,15787,06/02/2009,20:07:38,M13,OFF,nan,nan
15788,15788,06/02/2009,20:07:45,M13,ON,nan,nan
15789,15789,06/02/2009,20:07:51,M13,OFF,nan,nan
15790,15790,06/02/2009,20:07:51,M31,ON,nan,nan
15791,15791,06/02/2009,20:07:52,M31,OFF,nan,nan
15792,15792,06/02/2009,20:07:57,M13,ON,nan,nan
15793,15793,06/02/2009,20:07:58,M13,OFF,nan,nan
15794,15794,06/02/2009,20:08:04,M13,ON,nan,nan
15795,15795,06/02/2009,20:08:09,M13,OFF,nan,nan
15796,15796,06/02/2009,20:08:12,M13,ON,nan,nan
15797,15797,06/02/2009,20:08:15,M13,OFF,nan,nan
15798,15798,06/02/2009,20:08:24,M13,ON,nan,nan
15799,15799,06/02/2009,20:08:25,M31,OFF,nan,nan
15800,15800,06/02/2009,20:08:25,M13,OFF,nan,nan
15801,15801,06/02/2009,20:08:27,M13,ON,nan,nan
15802,15802,06/02/2009,20:08:30,M13,OFF,nan,nan
15803,15803,06/02/2009,20:08:32,M13,ON,nan,nan
15804,15804,06/02/2009,20:08:36,M13,OFF,nan,nan
15805,15805,06/02/2009,20:08:45,M13,ON,nan,nan
15806,15806,06/02/2009,20:08:48,M13,ON,nan,nan
15807,15807,06/02/2009,20:08:54,M13,OFF,nan,nan
15808,15808,06/02/2009,20:08:55,M13,ON,nan,nan
15809,15809,06/02/2009,20:08:56,M13,OFF,nan,nan
15810,15810,06/02/2009,20:08:57,M13,ON,nan,nan
15811,15811,06/02/2009,20:09:05,M13,OFF,nan,nan
15812,15812,06/02/2009,20:09:12,M13,ON,nan,nan
15813,15813,06/02/2009,20:09:21,M13,OFF,nan,nan
15814,15814,06/02/2009,20:09:26,M13,ON,nan,nan
15815,15815,06/02/2009,20:09:34,M13,OFF,nan,nan
15816,15816,06/02/2009,20:10:07,M13,ON,nan,nan
15817,15817,06/02/2009,20:10:09,M13,OFF,nan,nan
15818,15818,06/02/2009,20:10:14,M13,ON,nan,nan
15819,15819,06/02/2009,20:10:16,M13,OFF,nan,nan
15820,15820,06/02/2009,20:10:18,M13,ON,nan,nan
15821,15821,06/02/2009,20:10:19,M13,OFF,nan,nan
15822,15822,06/02/2009,20:10:22,M13,ON,nan,nan
15823,15823,06/02/2009,20:10:30,M13,OFF,nan,nan
15824,15824,06/02/2009,20:10:34,M13,ON,nan,nan
15825,15825,06/02/2009,20:10:37,M13,OFF,nan,nan
15826,15826,06/02/2009,20:10:39,M13,ON,nan,nan
15827,15827,06/02/2009,20:10:45,M13,OFF,nan,nan
15828,15828,06/02/2009,20:10:45,M13,ON,nan,nan
15829,15829,06/02/2009,20:10:49,M13,OFF,nan,nan
15830,15830,06/02/2009,20:10:54,M13,ON,nan,nan
15831,15831,06/02/2009,20:10:56,M13,OFF,nan,nan
15832,15832,06/02/2009,20:11:01,M13,ON,nan,nan
15833,15833,06/02/2009,20:11:03,M13,OFF,nan,nan
15834,15834,06/02/2009,20:11:06,M13,ON,nan,nan
15835,15835,06/02/2009,20:11:10,M13,OFF,nan,nan
15836,15836,06/02/2009,20:11:15,M13,ON,nan,nan
15837,15837,06/02/2009,20:11:33,M13,OFF,nan,nan
15838,15838,06/02/2009,20:11:39,M13,ON,nan,nan
15839,15839,06/02/2009,20:11:43,M31,ON,nan,nan
15840,15840,06/02/2009,20:11:44,M31,OFF,nan,nan
15841,15841,06/02/2009,20:11:51,M13,OFF,nan,nan
15842,15842,06/02/2009,20:11:59,M13,ON,nan,nan
15843,15843,06/02/2009,20:12:01,M13,OFF,nan,nan
15844,15844,06/02/2009,20:12:11,M31,ON,nan,nan
15845,15845,06/02/2009,20:12:12,M31,OFF,nan,nan
15846,15846,06/02/2009,20:12:13,M31,ON,nan,nan
15847,15847,06/02/2009,20:12:13,M13,ON,nan,nan
15848,15848,06/02/2009,20:12:15,M31,OFF,nan,nan
15849,15849,06/02/2009,20:12:16,M13,OFF,nan,nan
15850,15850,06/02/2009,20:12:18,M13,ON,nan,nan
15851,15851,06/02/2009,20:12:18,M13,OFF,nan,nan
15852,15852,06/02/2009,20:12:19,M13,ON,nan,nan
15853,15853,06/02/2009,20:12:21,M31,ON,nan,nan
15854,15854,06/02/2009,20:12:22,M13,OFF,nan,nan
15855,15855,06/02/2009,20:12:24,M31,OFF,nan,nan
15856,15856,06/02/2009,20:12:24,M13,ON,nan,nan
15857,15857,06/02/2009,20:12:26,M13,OFF,nan,nan
15858,15858,06/02/2009,20:12:35,M13,ON,nan,nan
15859,15859,06/02/2009,20:12:41,M13,OFF,nan,nan
15860,15860,06/02/2009,20:12:46,M13,ON,nan,nan
15861,15861,06/02/2009,20:12:55,M13,OFF,nan,nan
15862,15862,06/02/2009,20:13:00,M13,ON,nan,nan
15863,15863,06/02/2009,20:13:01,M13,OFF,nan,nan
15864,15864,06/02/2009,20:13:07,M13,ON,nan,nan
15865,15865,06/02/2009,20:13:11,M13,OFF,nan,nan
15866,15866,06/02/2009,20:13:23,M13,ON,nan,nan
15867,15867,06/02/2009,20:13:30,M13,OFF,nan,nan
15868,15868,06/02/2009,20:13:34,M13,ON,nan,nan
15869,15869,06/02/2009,20:13:36,M13,OFF,nan,nan
15870,15870,06/02/2009,20:14:17,M13,ON,nan,nan
15871,15871,06/02/2009,20:14:25,M13,OFF,nan,nan
15872,15872,06/02/2009,20:14:37,M31,ON,nan,nan
15873,15873,06/02/2009,20:14:40,M31,OFF,nan,nan
15874,15874,06/02/2009,20:14:41,M31,ON,nan,nan
15875,15875,06/02/2009,20:14:43,M31,OFF,nan,nan
15876,15876,06/02/2009,20:14:46,M13,ON,nan,nan
15877,15877,06/02/2009,20:14:49,M13,OFF,nan,nan
15878,15878,06/02/2009,20:15:10,M13,ON,nan,nan
15879,15879,06/02/2009,20:15:14,M13,OFF,nan,nan
15880,15880,06/02/2009,20:15:28,M13,ON,nan,nan
15881,15881,06/02/2009,20:15:30,M13,OFF,nan,nan
15882,15882,06/02/2009,20:15:45,M13,ON,nan,nan
15883,15883,06/02/2009,20:15:50,M13,OFF,nan,nan
15884,15884,06/02/2009,20:15:55,M13,ON,nan,nan
15885,15885,06/02/2009,20:15:59,M13,OFF,nan,nan
15886,15886,06/02/2009,20:16:01,M13,ON,nan,nan
15887,15887,06/02/2009,20:16:10,M13,OFF,nan,nan
15888,15888,06/02/2009,20:16:16,M13,ON,nan,nan
15889,15889,06/02/2009,20:16:19,M13,OFF,nan,nan
15890,15890,06/02/2009,20:16:22,M13,ON,nan,nan
15891,15891,06/02/2009,20:16:25,M31,ON,nan,nan
15892,15892,06/02/2009,20:16:26,M31,OFF,nan,nan
15893,15893,06/02/2009,20:16:32,M13,OFF,nan,nan
15894,15894,06/02/2009,20:16:35,M31,ON,nan,nan
15895,15895,06/02/2009,20:16:37,M13,ON,nan,nan
15896,15896,06/02/2009,20:16:37,M31,OFF,nan,nan
15897,15897,06/02/2009,20:16:44,M13,OFF,nan,nan
15898,15898,06/02/2009,20:16:47,M13,ON,nan,nan
15899,15899,06/02/2009,20:16:52,M13,OFF,nan,nan
15900,15900,06/02/2009,20:17:03,M13,ON,nan,nan
15901,15901,06/02/2009,20:17:10,M13,OFF,nan,nan
15902,15902,06/02/2009,20:17:11,M13,ON,nan,nan
15903,15903,06/02/2009,20:17:16,M13,OFF,nan,nan
15904,15904,06/02/2009,20:17:19,M13,ON,nan,nan
15905,15905,06/02/2009,20:17:22,M13,OFF,nan,nan
15906,15906,06/02/2009,20:17:26,M13,ON,nan,nan
15907,15907,06/02/2009,20:17:32,M13,OFF,nan,nan
15908,15908,06/02/2009,20:17:35,M13,ON,nan,nan
15909,15909,06/02/2009,20:17:39,M13,ON,nan,nan
15910,15910,06/02/2009,20:17:49,M13,OFF,nan,nan
15911,15911,06/02/2009,20:17:50,M13,ON,nan,nan
15912,15912,06/02/2009,20:17:53,M13,OFF,nan,nan
15913,15913,06/02/2009,20:17:56,M13,ON,nan,nan
15914,15914,06/02/2009,20:17:58,M13,OFF,nan,nan
15915,15915,06/02/2009,20:18:02,M13,ON,nan,nan
15916,15916,06/02/2009,20:18:08,M13,OFF,nan,nan
15917,15917,06/02/2009,20:18:09,M31,ON,nan,nan
15918,15918,06/02/2009,20:18:10,M31,OFF,nan,nan
15919,15919,06/02/2009,20:18:14,M13,ON,nan,nan
15920,15920,06/02/2009,20:18:17,M31,ON,nan,nan
15921,15921,06/02/2009,20:18:19,M13,OFF,nan,nan
15922,15922,06/02/2009,20:18:20,M31,OFF,nan,nan
15923,15923,06/02/2009,20:18:21,M13,ON,nan,nan
15924,15924,06/02/2009,20:18:27,M13,OFF,nan,nan
15925,15925,06/02/2009,20:18:30,M13,ON,nan,nan
15926,15926,06/02/2009,20:18:33,M13,OFF,nan,nan
15927,15927,06/02/2009,20:18:38,M13,ON,nan,nan
15928,15928,06/02/2009,20:18:44,M13,OFF,nan,nan
15929,15929,06/02/2009,20:18:49,M13,ON,nan,nan
15930,15930,06/02/2009,20:18:50,M13,OFF,nan,nan
15931,15931,06/02/2009,20:18:56,M13,ON,nan,nan
15932,15932,06/02/2009,20:18:56,M31,OFF,nan,nan
15933,15933,06/02/2009,20:18:56,M31,ON,nan,nan
15934,15934,06/02/2009,20:18:59,M31,OFF,nan,nan
15935,15935,06/02/2009,20:19:01,M13,OFF,nan,nan
15936,15936,06/02/2009,20:19:15,M13,ON,nan,nan
15937,15937,06/02/2009,20:19:27,M13,OFF,nan,nan
15938,15938,06/02/2009,20:19:28,M13,ON,nan,nan
15939,15939,06/02/2009,20:19:28,M31,ON,nan,nan
15940,15940,06/02/2009,20:19:30,M13,OFF,nan,nan
15941,15941,06/02/2009,20:19:31,M13,ON,nan,nan
15942,15942,06/02/2009,20:19:32,M31,OFF,nan,nan
15943,15943,06/02/2009,20:19:39,M13,OFF,nan,nan
15944,15944,06/02/2009,20:19:41,M31,ON,nan,nan
15945,15945,06/02/2009,20:19:42,M31,OFF,nan,nan
15946,15946,06/02/2009,20:19:48,M13,ON,nan,nan
15947,15947,06/02/2009,20:19:50,M13,OFF,nan,nan
15948,15948,06/02/2009,20:20:00,M31,ON,nan,nan
15949,15949,06/02/2009,20:20:01,M31,OFF,nan,nan
15950,15950,06/02/2009,20:20:02,M31,ON,nan,nan
15951,15951,06/02/2009,20:20:05,M31,OFF,nan,nan
15952,15952,06/02/2009,20:20:08,M13,ON,nan,nan
15953,15953,06/02/2009,20:20:18,M31,ON,nan,nan
15954,15954,06/02/2009,20:20:20,M31,OFF,nan,nan
15955,15955,06/02/2009,20:20:20,M31,ON,nan,nan
15956,15956,06/02/2009,20:20:22,M31,OFF,nan,nan
15957,15957,06/02/2009,20:20:26,M31,ON,nan,nan
15958,15958,06/02/2009,20:20:27,M31,OFF,nan,nan
15959,15959,06/02/2009,20:20:39,M13,OFF,nan,nan
15960,15960,06/02/2009,20:20:42,M31,ON,nan,nan
15961,15961,06/02/2009,20:20:42,M13,ON,nan,nan
15962,15962,06/02/2009,20:20:44,M31,OFF,nan,nan
15963,15963,06/02/2009,20:20:53,M13,OFF,nan,nan
15964,15964,06/02/2009,20:20:56,M13,ON,nan,nan
15965,15965,06/02/2009,20:20:59,M13,OFF,nan,nan
15966,15966,06/02/2009,20:21:08,M13,ON,nan,nan
15967,15967,06/02/2009,20:21:14,M13,ON,nan,nan
15968,15968,06/02/2009,20:21:14,M31,ON,nan,nan
15969,15969,06/02/2009,20:21:17,M31,OFF,nan,nan
15970,15970,06/02/2009,20:21:23,M31,ON,nan,nan
15971,15971,06/02/2009,20:21:23,M13,OFF,nan,nan
15972,15972,06/02/2009,20:21:27,M13,ON,nan,nan
15973,15973,06/02/2009,20:21:27,M31,ON,nan,nan
15974,15974,06/02/2009,20:21:29,M31,OFF,nan,nan
15975,15975,06/02/2009,20:21:30,M13,OFF,nan,nan
15976,15976,06/02/2009,20:21:35,M13,ON,nan,nan
15977,15977,06/02/2009,20:21:36,M13,OFF,nan,nan
15978,15978,06/02/2009,20:21:40,M13,ON,nan,nan
15979,15979,06/02/2009,20:21:42,M13,OFF,nan,nan
15980,15980,06/02/2009,20:21:45,M13,ON,nan,nan
15981,15981,06/02/2009,20:21:46,M31,ON,nan,nan
15982,15982,06/02/2009,20:21:48,M31,OFF,nan,nan
15983,15983,06/02/2009,20:21:50,M13,OFF,nan,nan
15984,15984,06/02/2009,20:21:56,M13,ON,nan,nan
15985,15985,06/02/2009,20:21:58,M13,OFF,nan,nan
15986,15986,06/02/2009,20:22:02,M13,ON,nan,nan
15987,15987,06/02/2009,20:22:03,M13,OFF,nan,nan
15988,15988,06/02/2009,20:22:06,M13,ON,nan,nan
15989,15989,06/02/2009,20:22:08,M13,ON,nan,nan
15990,15990,06/02/2009,20:22:14,M13,OFF,nan,nan
15991,15991,06/02/2009,20:22:17,M13,ON,nan,nan
15992,15992,06/02/2009,20:22:20,M13,OFF,nan,nan
15993,15993,06/02/2009,20:22:36,M13,ON,nan,nan
15994,15994,06/02/2009,20:22:39,M13,OFF,nan,nan
15995,15995,06/02/2009,20:22:55,M13,ON,nan,nan
15996,15996,06/02/2009,20:22:58,M13,OFF,nan,nan
15997,15997,06/02/2009,20:23:02,M13,ON,nan,nan
15998,15998,06/02/2009,20:23:06,M13,OFF,nan,nan
15999,15999,06/02/2009,20:23:09,M31,ON,nan,nan
16000,16000,06/02/2009,20:23:10,M31,OFF,nan,nan
16001,16001,06/02/2009,20:23:33,M31,ON,nan,nan
16002,16002,06/02/2009,20:23:33,M13,ON,nan,nan
16003,16003,06/02/2009,20:23:34,M13,OFF,nan,nan
16004,16004,06/02/2009,20:23:37,M13,ON,nan,nan
16005,16005,06/02/2009,20:23:39,M13,OFF,nan,nan
16006,16006,06/02/2009,20:23:39,M31,OFF,nan,nan
16007,16007,06/02/2009,20:23:40,M13,ON,nan,nan
16008,16008,06/02/2009,20:23:44,M13,OFF,nan,nan
16009,16009,06/02/2009,20:23:45,M13,ON,nan,nan
16010,16010,06/02/2009,20:23:54,M13,OFF,nan,nan
16011,16011,06/02/2009,20:24:03,M31,ON,nan,nan
16012,16012,06/02/2009,20:24:07,M31,OFF,nan,nan
16013,16013,06/02/2009,20:24:08,M13,ON,nan,nan
16014,16014,06/02/2009,20:24:17,M13,OFF,nan,nan
16015,16015,06/02/2009,20:24:20,M13,ON,nan,nan
16016,16016,06/02/2009,20:24:34,M13,OFF,nan,nan
16017,16017,06/02/2009,20:24:39,M13,ON,nan,nan
16018,16018,06/02/2009,20:24:42,M31,ON,nan,nan
16019,16019,06/02/2009,20:24:45,M31,OFF,nan,nan
16020,16020,06/02/2009,20:24:47,M13,OFF,nan,nan
16021,16021,06/02/2009,20:24:51,M13,ON,nan,nan
16022,16022,06/02/2009,20:24:54,M13,OFF,nan,nan
16023,16023,06/02/2009,20:24:54,M13,ON,nan,nan
16024,16024,06/02/2009,20:25:00,M31,ON,nan,nan
16025,16025,06/02/2009,20:25:00,M13,OFF,nan,nan
16026,16026,06/02/2009,20:25:02,M13,ON,nan,nan
16027,16027,06/02/2009,20:25:03,M13,OFF,nan,nan
16028,16028,06/02/2009,20:25:06,M31,OFF,nan,nan
16029,16029,06/02/2009,20:25:12,M31,ON,nan,nan
16030,16030,06/02/2009,20:25:15,M31,OFF,nan,nan
16031,16031,06/02/2009,20:25:15,M13,ON,nan,nan
16032,16032,06/02/2009,20:25:16,M13,OFF,nan,nan
16033,16033,06/02/2009,20:25:18,M13,ON,nan,nan
16034,16034,06/02/2009,20:25:21,M13,OFF,nan,nan
16035,16035,06/02/2009,20:25:34,M13,ON,nan,nan
16036,16036,06/02/2009,20:25:42,M13,OFF,nan,nan
16037,16037,06/02/2009,20:25:45,M13,ON,nan,nan
16038,16038,06/02/2009,20:25:47,M13,OFF,nan,nan
16039,16039,06/02/2009,20:25:54,M13,ON,nan,nan
16040,16040,06/02/2009,20:26:00,M13,OFF,nan,nan
16041,16041,06/02/2009,20:26:01,M13,ON,nan,nan
16042,16042,06/02/2009,20:26:03,M13,OFF,nan,nan
16043,16043,06/02/2009,20:26:05,M13,ON,nan,nan
16044,16044,06/02/2009,20:26:07,M13,OFF,nan,nan
16045,16045,06/02/2009,20:26:09,M13,ON,nan,nan
16046,16046,06/02/2009,20:26:14,M13,OFF,nan,nan
16047,16047,06/02/2009,20:26:16,M13,ON,nan,nan
16048,16048,06/02/2009,20:26:20,M13,OFF,nan,nan
16049,16049,06/02/2009,20:26:21,M31,ON,nan,nan
16050,16050,06/02/2009,20:26:22,M13,ON,nan,nan
16051,16051,06/02/2009,20:26:22,M31,OFF,nan,nan
16052,16052,06/02/2009,20:26:24,M13,OFF,nan,nan
16053,16053,06/02/2009,20:26:24,M31,ON,nan,nan
16054,16054,06/02/2009,20:26:25,M31,OFF,nan,nan
16055,16055,06/02/2009,20:26:27,M13,ON,nan,nan
16056,16056,06/02/2009,20:26:35,M31,ON,nan,nan
16057,16057,06/02/2009,20:26:39,M31,OFF,nan,nan
16058,16058,06/02/2009,20:26:42,M13,OFF,nan,nan
16059,16059,06/02/2009,20:26:42,M13,ON,nan,nan
16060,16060,06/02/2009,20:26:44,M13,OFF,nan,nan
16061,16061,06/02/2009,20:26:49,M31,ON,nan,nan
16062,16062,06/02/2009,20:26:54,M31,OFF,nan,nan
16063,16063,06/02/2009,20:26:58,M13,ON,nan,nan
16064,16064,06/02/2009,20:26:59,M31,ON,nan,nan
16065,16065,06/02/2009,20:27:00,M13,OFF,nan,nan
16066,16066,06/02/2009,20:27:06,M13,ON,nan,nan
16067,16067,06/02/2009,20:27:06,M31,OFF,nan,nan
16068,16068,06/02/2009,20:27:11,M13,OFF,nan,nan
16069,16069,06/02/2009,20:27:14,M31,ON,nan,nan
16070,16070,06/02/2009,20:27:15,M13,ON,nan,nan
16071,16071,06/02/2009,20:27:18,M31,OFF,nan,nan
16072,16072,06/02/2009,20:27:19,M13,OFF,nan,nan
16073,16073,06/02/2009,20:27:19,M31,ON,nan,nan
16074,16074,06/02/2009,20:27:23,M31,OFF,nan,nan
16075,16075,06/02/2009,20:27:27,M13,ON,nan,nan
16076,16076,06/02/2009,20:27:30,M13,OFF,nan,nan
16077,16077,06/02/2009,20:27:40,M13,ON,nan,nan
16078,16078,06/02/2009,20:27:45,M13,OFF,nan,nan
16079,16079,06/02/2009,20:27:53,M31,ON,nan,nan
16080,16080,06/02/2009,20:28:02,M31,OFF,nan,nan
16081,16081,06/02/2009,20:28:03,M13,ON,nan,nan
16082,16082,06/02/2009,20:28:08,M31,ON,nan,nan
16083,16083,06/02/2009,20:28:09,M13,OFF,nan,nan
16084,16084,06/02/2009,20:28:09,M31,OFF,nan,nan
16085,16085,06/02/2009,20:28:11,M31,ON,nan,nan
16086,16086,06/02/2009,20:28:14,M13,ON,nan,nan
16087,16087,06/02/2009,20:28:15,M13,OFF,nan,nan
16088,16088,06/02/2009,20:28:24,M31,OFF,nan,nan
16089,16089,06/02/2009,20:28:26,M13,ON,nan,nan
16090,16090,06/02/2009,20:28:27,M13,OFF,nan,nan
16091,16091,06/02/2009,20:28:29,M13,ON,nan,nan
16092,16092,06/02/2009,20:28:32,M14,ON,nan,nan
16093,16093,06/02/2009,20:28:35,M08,ON,nan,nan
16094,16094,06/02/2009,20:28:35,M09,ON,nan,nan
16095,16095,06/02/2009,20:28:35,M14,OFF,nan,nan
16096,16096,06/02/2009,20:28:36,M07,ON,nan,nan
16097,16097,06/02/2009,20:28:36,M13,OFF,nan,nan
16098,16098,06/02/2009,20:28:36,M09,OFF,nan,nan
16099,16099,06/02/2009,20:28:38,M02,ON,nan,nan
16100,16100,06/02/2009,20:28:38,M07,OFF,nan,nan
16101,16101,06/02/2009,20:28:39,M08,OFF,nan,nan
16102,16102,06/02/2009,20:28:43,M02,OFF,nan,nan
16103,16103,06/02/2009,20:28:47,M02,ON,nan,nan
16104,16104,06/02/2009,20:28:51,M02,OFF,nan,nan
16105,16105,06/02/2009,20:28:53,M08,ON,nan,nan
